Frame,GT_0.25_R1,GT_0.25_R2,GT_0.25_R3,GT_0.25_R4,GT_0.25_R5,GT_0.50_R1,GT_0.50_R2,GT_0.50_R3,GT_0.50_R4,GT_0.50_R5,GT_0.75_R1,GT_0.75_R2,GT_0.75_R3,GT_0.75_R4,GT_0.75_R5,GT_1.00_R1,GT_1.00_R2,GT_1.00_R3,GT_1.00_R4,GT_1.00_R5,GT_1.25_R1,GT_1.25_R2,GT_1.25_R3,GT_1.25_R4,GT_1.25_R5,Ours_0.25_R1,Ours_0.25_R2,Ours_0.25_R3,Ours_0.25_R4,Ours_0.25_R5,Ours_0.50_R1,Ours_0.50_R2,Ours_0.50_R3,Ours_0.50_R4,Ours_0.50_R5,Ours_0.75_R1,Ours_0.75_R2,Ours_0.75_R3,Ours_0.75_R4,Ours_0.75_R5,Ours_1.00_R1,Ours_1.00_R2,Ours_1.00_R3,Ours_1.00_R4,Ours_1.00_R5,Ours_1.25_R1,Ours_1.25_R2,Ours_1.25_R3,Ours_1.25_R4,Ours_1.25_R5
117,4654.1304,7122.8945,9125.752,10232.768,8936.339,9277.187,14244.428,18216.71,20667.137,17797.352,13870.135,21367.555,27277.412,31304.455,26584.895,18434.207,28493.281,36316.332,42146.395,35300.133,22970.22,35621.816,45342.758,53193.062,43944.938,8066.241232200459,10945.378057201022,17957.526255965582,16715.766895028253,14196.521413228782,12482.684459179214,18759.07100631126,24037.817497334872,27043.846812349086,24423.311453235325,17192.398419957128,26597.36185683671,39226.27663110962,37408.4910165038,36434.989135696116,18805.80375712038,41240.88623213767,43358.41505250291,49687.151858147554,42635.307859835426,23303.74820331799,38636.18020213588,57019.88481811316,59991.13006056798,57245.51724919039
118,4693.8057,7183.816,9203.521,10321.1045,9012.435,9355.944,14366.138,18371.918,20847.21,17948.148,13987.547,21550.3,27509.377,31579.885,26809.277,18589.746,28736.904,36624.99,42520.68,35596.785,23163.488,35926.582,45728.375,53669.68,44312.85,8104.254936548911,10988.081478839127,18065.305550936915,16853.067674547245,14263.705745913705,12559.190566592428,18872.468493011434,24200.97968706984,27184.836463153002,24585.626747795526,17303.46529251182,26842.107640996634,39595.054348279984,37759.56300569036,36690.84437682796,18987.76489650558,41709.35467333455,43803.75140094243,50191.331667041166,42966.76391839463,23487.014783819366,38918.51767265452,57406.82067392864,60440.85054642889,57640.59231529315
119,4733.4155,7244.6846,9281.409,10409.427,9088.454,9434.694,14487.871,18527.025,21027.377,18098.969,14104.899,21732.979,27741.516,31855.43,27033.56,18745.268,28980.535,36933.566,42895.164,35893.402,23356.664,36231.246,46113.945,54146.63,44680.605,8143.063580742759,11029.50116044264,18152.547274982368,16961.773036696293,14317.034149349363,12621.426931839984,18945.748579870844,24338.54206684466,27308.27803870042,24719.08892022696,17388.493846149624,27044.529889776193,39899.57969774333,38056.04809930167,36895.76068021668,19146.60871789596,42127.18982552043,44164.65646900217,50630.82355903749,43255.66168796035,23628.544123065447,39159.469311765984,57709.253851317095,60816.022419970046,57951.729091081725
120,4773.0674,7305.559,9359.263,10497.838,9164.501,9513.462,14609.66,18682.08,21207.596,18249.791,14222.212,21915.615,27973.443,32131.197,27257.832,18900.717,29224.23,37242.086,43269.965,36189.895,23549.844,36536.07,46499.652,54624.1,45048.29,8185.096850157355,11071.398342502656,18269.44247439851,17120.13087747275,14391.14581935764,12695.427301153537,19020.631777269027,24503.509046740033,27462.704358701772,24903.422246187863,17480.55674872304,27284.393896856058,40231.88417851502,38386.801336569355,37127.833506689116,19342.616111207073,42632.76945896974,44566.83947301856,51027.138360678364,43566.2262242361,23839.10269879191,39517.23055082501,58219.102532263365,61370.04167788314,58408.21155145779
121,4812.6772,7366.4263,9437.029,10586.186,9240.536,9592.18,14731.387,18837.121,21387.967,18400.504,14339.571,22098.314,28205.379,32407.008,27482.068,19056.156,29467.928,37550.715,43644.934,36486.332,23742.965,36840.844,46885.32,55101.93,45415.84,8223.429020367688,11130.001135588784,18390.158694738842,17312.03957644343,14475.36925831782,12761.409560081413,19104.269625289857,24668.620818105996,27622.23527449116,25106.925145487483,17571.445186061716,27511.581106155325,40545.39449885255,38699.52682751527,37363.70299190158,19517.177013410306,43089.436824560675,44919.207599318666,51349.71813332101,43850.3777972456,24052.353446528756,39889.25223819772,58798.77927612442,61984.05375956542,58904.15722116223
122,4852.309,7427.2666,9514.873,10674.498,9316.591,9670.92,14853.166,18992.275,21568.363,18551.23,14456.866,22280.979,28437.31,32683.068,27706.246,19211.56,29711.58,37859.17,44020.13,36782.707,23936.014,37145.61,47271.004,55579.97,45783.234,8249.609364254075,11173.271292256311,18493.557176798546,17469.317497216503,14541.327562523056,12825.367556356601,19165.681890406817,24814.93870311303,27758.87386792836,25274.450064102522,17659.302669377244,27697.77593246155,40804.04025853019,38952.2313259276,37561.22558530178,19649.035149245265,43455.48086345174,45199.61763216752,51627.62984888025,44087.920281983315,24209.882578020235,40185.096783331304,59305.56840885674,62489.64370134323,59311.99092095436
123,4891.974,7488.1724,9592.716,10762.961,9392.6045,9749.637,14974.901,19147.385,21748.725,18702.021,14574.144,22463.707,28669.217,32959.17,27930.402,19366.922,29955.225,38167.79,44395.7,37078.99,24129.016,37450.44,47656.74,56058.586,46150.535,8276.642229672647,11216.954068175482,18619.18966440237,17652.628390908652,14630.887063636696,12904.524322459985,19205.210352834823,24997.940240324337,27916.32474256439,25476.20641756359,17758.079723654653,27912.646194078014,41102.64276714889,39245.14834553166,37804.36569748687,19809.918569192843,43923.00462550483,45532.672959571755,51984.011834563586,44371.31128967035,24403.215504083997,40553.02684123674,59931.51212690989,63105.354933624876,59820.52016335336
124,4931.579,7548.9985,9670.459,10851.396,9468.598,9828.357,15096.674,19302.418,21929.164,18852.688,14691.438,22646.355,28901.156,33235.418,28154.459,19522.3,30198.965,38476.67,44771.285,37375.23,24322.008,37755.254,48042.395,56537.555,46517.773,8296.867301886548,11274.861218782133,18734.422138196554,17831.806316922026,14726.156134395793,12981.79210954591,19239.1035472532,25179.399386570378,28060.88078224334,25674.18719095377,17871.702909696396,28141.437529509953,41403.639312257845,39531.39305096078,38076.781891751736,19956.61758510149,44385.54870660199,45877.26508813038,52322.0892267164,44654.70037854624,24597.63261341101,40908.251941691306,60578.02881816027,63724.84686156398,60361.91983927943
125,4971.1973,7609.888,9748.304,10939.814,9544.591,9907.036,15218.378,19457.477,22109.75,19003.402,14808.65,22829.027,29133.014,33511.79,28378.484,19677.607,30442.637,38785.258,45147.31,37671.395,24514.92,38060.066,48428.027,57016.84,46884.848,8310.740300344269,11320.969319325137,18809.022314473754,17977.825863795384,14809.375311760432,13060.909211339706,19280.96231339514,25330.777467858254,28172.988635918973,25838.60534879945,17980.737934866345,28336.917216551785,41652.73961002783,39776.45031471667,38303.52910418364,20109.14015105286,44767.58657106941,46158.39480255888,52579.99642874852,44924.42156907412,24756.781369977176,41147.790697482524,61125.32795363157,64229.361458506486,60816.83699515316
126,5010.824,7670.819,9826.145,11028.312,9620.574,9985.715,15340.175,19612.527,22290.32,19154.076,14925.891,23011.762,29365.03,33788.344,28602.502,19832.873,30686.297,39093.875,45523.516,37967.465,24707.805,38364.812,48813.645,57496.49,47251.76,8327.569412890969,11385.029299547235,18906.504141192247,18146.148809620212,14909.87419456915,13159.4113824199,19372.151560603466,25524.032817853888,28313.468164275117,26037.06017789142,18110.221250514132,28583.19103639311,41944.98504682642,40080.18550401866,38585.434831591396,20292.230398510157,45192.85026884859,46498.86590409212,52898.500228800585,45261.671744735344,24936.402150009686,41340.927143403744,61746.5686955139,64820.01052656402,61363.51802049778
127,5050.4697,7731.6377,9903.905,11116.726,9696.646,10064.38,15461.85,19767.572,22470.977,19304.7,15043.116,23194.451,29596.889,34065.02,28826.455,19988.117,30930.043,39402.555,45899.973,38263.418,24900.637,38669.67,49199.32,57976.5,47618.69,8349.462217907527,11453.273607223151,19010.668491651788,18321.75753694734,15011.460637983233,13244.989024444429,19470.988668192815,25721.307302766654,28475.47833918999,26231.959576483718,18248.63619752742,28836.456939534208,42250.81359459524,40389.48296320212,38896.107887231876,20457.171568746864,45616.35899977396,46848.46587092473,53237.153601072736,45596.73540160112,25059.01697299139,41573.84041304691,62376.34511939063,65406.344561578895,61893.55247566335
128,5090.0923,7792.586,9981.821,11205.183,9772.63,10143.087,15583.603,19922.531,22651.72,19455.295,15160.328,23377.127,29828.768,34341.78,29050.367,20143.342,31173.738,39711.11,46276.613,38559.26,25093.426,38974.51,49585.05,58456.926,47985.465,8369.380873983902,11502.040070145085,19091.104517151787,18468.114712073573,15097.136866685865,13306.105119103568,19555.921884357136,25885.684921536522,28623.272206688653,26389.122402129466,18358.474288606492,29042.97660954887,42514.28682198844,40638.94977450375,39154.20240988073,20595.95380348501,45977.51224935692,47130.621050757356,53524.5705114545,45877.70264070942,25151.616116476678,41751.647692877516,62900.799163153606,65884.98016294469,62288.3952770763
129,5129.694,7853.378,10059.554,11293.642,9848.563,10221.749,15705.41,20077.588,22832.451,19605.902,15277.486,23559.846,30060.633,34618.72,29274.164,20298.502,31417.398,40019.836,46653.535,38855.117,25286.162,39279.297,49970.613,58937.727,48352.098,8394.164191174503,11566.086102023914,19187.798676150316,18643.847742815036,15203.442471948252,13370.180218384496,19655.338370971083,26086.691205031657,28803.267324299595,26571.715100828904,18492.46091543531,29292.112122808994,42828.7593581324,40934.55056037451,39453.342895257425,20756.557832710758,46410.25360844812,47464.714327705726,53863.04410331585,46197.05871912067,25278.860769569124,41958.86481734765,63564.642280783475,66437.66358113005,62723.1957220276
130,5169.318,7914.2495,10137.43,11382.135,9924.587,10300.409,15827.133,20232.592,23013.342,19756.484,15394.657,23742.533,30292.49,34895.83,29498.008,20453.65,31661.15,40328.39,47030.75,39150.805,25478.86,39584.105,50356.098,59418.78,48718.625,8403.217110992591,11638.618650703804,19302.84694083629,18824.74520937902,15309.046995156827,13422.739506351141,19759.540725352894,26286.42671853578,28987.569554000744,26751.789925727808,18629.94865271189,29525.956693745553,43142.92418361608,41229.30354208336,39755.79477688204,20915.56335666698,46854.40957173836,47801.98980495987,54226.84574870328,46500.008161211575,25397.38668815099,42176.9709879708,64212.12018969545,67015.68669334412,63165.38980254268
131,5208.9062,7975.1465,10215.199,11470.676,10000.593,10379.035,15948.882,20387.596,23194.256,19907.004,15511.762,23925.2,30524.342,35172.965,29721.754,20608.768,31904.838,40637.082,47408.047,39446.426,25671.486,39889.008,50741.66,59900.402,49085.074,8410.917196695229,11694.811439981258,19393.046772222882,18985.317795456307,15394.269778135456,13456.30866270977,19836.736094489435,26457.083719751354,29148.35788193629,26909.771727819265,18738.02952047017,29719.779181140115,43407.74449914914,41475.75471946732,40003.49165393484,21062.431960185968,47220.78800491163,48082.45256374086,54547.593205049925,46743.82583951338,25505.106188207454,42457.210487333665,64740.79084489025,67513.69104302759,63514.11950540507
132,5248.5273,8036.021,10292.998,11559.225,10076.553,10457.691,16070.654,20542.646,23375.133,20057.525,15628.906,24107.928,30756.217,35450.293,29945.48,20763.846,32148.59,40945.613,47785.74,39742.004,25864.066,40193.812,51127.215,60382.31,49451.395,8425.389329199994,11766.709634732391,19503.350627497457,19188.58210819582,15499.742458436316,13491.499351105023,19921.144101769118,26669.71795202895,29348.860430006054,27096.664203479595,18856.71871061937,29935.70957586749,43729.813305167285,41767.046795820046,40302.42815601274,21251.989528998885,47690.81769896685,48422.602756147535,54936.992081258446,47073.62345793966,25700.333856820722,42797.66661993727,65380.34129507351,68117.50468388283,63961.448097043416
133,5288.1797,8096.833,10370.822,11647.726,10152.559,10536.295,16192.356,20697.557,23556.188,20208.027,15745.991,24290.602,30988.031,35727.65,30169.123,20918.91,32392.375,41254.312,48163.59,40037.445,26056.6,40498.688,51512.652,60864.582,49817.523,8446.712989740245,11829.829773816364,19592.35333767299,19333.57054656608,15590.442335927837,13542.86521347062,20051.519377333534,26845.756495373666,29517.24499972209,27258.361206854206,18959.455859978138,30117.92249669524,44035.61674253246,42034.67555743568,40576.18907740355,21423.154005970275,48071.416726782096,48718.29064205958,55299.32652220573,47433.287503195796,25894.881900301003,43087.46566854179,65892.36844531412,68571.36305045093,64343.82183132413
134,5327.7373,8157.7417,10448.615,11736.331,10228.52,10614.967,16314.169,20852.637,23737.258,20358.518,15863.075,24473.334,31219.926,36005.39,30392.746,21073.904,32636.023,41562.914,48541.746,40332.812,26249.096,40803.6,51898.383,61347.188,50183.562,8470.474738477673,11904.962890003084,19692.421721201674,19487.809431669997,15692.383911085026,13629.979601582781,20209.73436978652,27060.062115014633,29732.243198915086,27474.298696248436,19120.901447821358,30320.712155970883,44464.64610102369,42372.33837622304,40963.47367168533,21672.06770506328,48581.58156049872,49127.199034985926,55837.65005433517,47989.23040479936,26117.22980975685,43417.85803491093,66435.23926110205,69056.5605706955,64833.06286665744
135,5367.38,8218.579,10526.393,11824.842,10304.48,10693.571,16435.875,21007.533,23918.424,20508.95,15980.164,24656.025,31451.7,36283.066,30616.28,21228.889,32879.758,41871.527,48920.082,40628.16,26441.58,41108.566,52284.082,61830.305,50549.516,8495.890277655282,11975.867357515008,19791.563546525736,19643.42282514179,15786.387693145196,13722.81460230257,20378.583149456503,27271.29786304162,29959.564328917902,27697.861741206005,19305.839511704336,30552.504168460535,44904.70813481383,42709.169875140804,41359.07329623253,21889.2506932977,49086.483113472466,49545.90453686706,56384.74097251593,48561.53073621464,26342.52218991603,43786.51877536209,66979.49834759069,69548.67849346176,65327.48328690525
136,5406.9785,8279.446,10604.184,11913.465,10380.416,10772.165,16557.61,21162.518,24099.568,20659.398,16097.215,24838.775,31683.498,36560.895,30839.828,21383.828,33123.508,42180.11,49298.72,40923.395,26633.959,41413.49,52669.74,62313.617,50915.336,8514.354919430098,12032.74221861723,19876.524943478795,19770.742479604665,15867.297256656891,13791.791010331463,20506.436781711393,27444.72565265565,30147.04232821848,27885.203802751756,19474.791155244206,30745.215821565693,45268.288411304115,42999.04522994501,41675.88944781411,22018.314811451808,49464.74306930276,49893.5957933505,56796.71820107483,49010.081878549194,26509.663593622518,44081.773058155144,67412.4624968896,69954.30878504955,65736.01958230922
137,5446.597,8340.319,10682.004,12002.058,10456.394,10850.776,16679.39,21317.361,24280.824,20809.838,16214.242,25021.467,31915.203,36838.977,31063.295,21538.72,33367.137,42488.582,49677.484,41218.53,26826.303,41718.465,53055.504,62797.5,51281.043,8540.803867877461,12102.857517196593,19983.40678078469,19927.388113146142,15962.07653896868,13861.143553124311,20648.033654833194,27649.21015797389,30372.76537349079,28109.386694583063,19672.25006330141,30952.212462282434,45708.55155566089,43361.72501199216,42025.44751630504,22176.47963870666,49897.0541416157,50321.85764835665,57320.02094279122,49573.76972752811,26705.1708535961,44436.23519758207,67935.02781125928,70434.79102037652,66244.63156152128
138,5486.1523,8401.191,10759.746,12090.709,10532.298,10929.366,16801.162,21472.38,24462.19,20960.273,16331.24,25204.164,32147.002,37117.082,31286.72,21693.611,33610.918,42797.21,50056.637,41513.637,27018.59,42023.453,53441.348,63281.58,51646.594,8559.892009442263,12173.307423345084,20094.337070382837,20080.857498526766,16056.505248880683,13922.931437719286,20780.23039755549,27847.68305436915,30592.684946935922,28337.04235126456,19871.93972112286,31152.02041300445,46153.57312015066,43732.09302526167,42379.48317602753,22347.670843441418,50348.721313738846,50757.13724212467,57889.28468456733,50117.83837757764,26880.319077505545,44790.7894951456,68445.25610622928,70920.09402969919,66761.37857451092
139,5525.781,8462.043,10837.511,12179.321,10608.244,11007.906,16922.873,21627.309,24643.496,21110.639,16448.244,25386.873,32378.707,37395.33,31510.078,21848.453,33854.645,43105.7,50435.902,41808.613,27210.852,42328.492,53827.09,63766.152,52012.047,8575.924458144205,12234.20001089375,20184.826012607762,20204.39925512102,16134.527069166164,13971.246345612344,20889.956945496593,28007.932801846102,30770.19981523046,28528.755144497205,20004.717942275398,31313.33620183657,46548.60077680857,44041.54138277975,42677.17225018615,22482.59798033374,50720.57878241645,51127.99677343027,58379.10045619327,50547.85864289174,26986.559580018333,45043.6451342184,68855.32706358246,71323.86668736982,67191.12657766991
140,5565.3667,8522.893,10915.322,12268.026,10684.152,11086.488,17044.623,21782.164,24824.982,21260.97,16565.213,25569.559,32610.4,37673.74,31733.445,22003.287,34098.38,43414.3,50815.5,42103.492,27403.06,42633.54,54212.89,64251.066,52377.38,8597.76074422174,12298.657312935677,20294.639451239087,20351.331174592193,16220.960378778544,14031.881754794922,21015.525261007177,28189.818396930666,30974.77133984234,28759.15119499238,20149.188311219754,31510.24008860776,47019.02681573042,44433.10806379612,43035.3189165117,22643.197739888517,51104.32789647744,51571.850789224445,58947.74768502766,51022.9624335889,27130.533558969182,45368.05501521873,69352.81792969737,71799.97218122733,67710.08236292927
141,5604.9487,8583.811,10993.109,12356.681,10760.107,11165.056,17166.31,21937.055,25006.488,21411.328,16682.166,25752.32,32842.13,37952.31,31956.65,22158.068,34342.11,43722.844,51195.277,42398.32,27595.229,42938.51,54598.566,64736.348,52742.594,8628.805599914884,12359.216280690756,20403.121681632623,20508.72573388406,16303.022962681547,14095.2197535021,21139.330395390865,28367.71089539118,31174.999943990442,28973.638938711407,20292.425682441397,31719.510293188436,47496.56131978017,44846.40485773171,43390.4229727409,22815.461105807204,51503.240696980945,52023.445483478725,59439.387420280036,51498.886371538436,27290.521844523202,45709.98788288103,69859.56073361382,72275.70204007132,68199.83982645809
142,5644.5425,8644.645,11070.925,12445.344,10836.02,11243.607,17288.111,22092.0,25188.014,21561.633,16799.098,25935.047,33073.812,38230.977,32179.92,22312.838,34585.84,44031.453,51575.33,42693.062,27787.344,43243.54,54984.45,65222.016,53107.734,8654.869086203571,12408.125823181294,20492.742188465127,20637.491087284376,16356.605549792572,14155.43566730507,21242.557293836868,28511.421838313967,31352.909699156222,29143.675328090663,20398.344880037686,31895.529352425834,47893.45369009468,45190.88736833436,43671.84980361653,22974.3309845142,51859.98248509285,52403.358308620474,59847.978464785956,51876.172388443156,27436.545907155698,45986.73769308427,70277.96557277732,72655.3500457792,68595.58398624962
143,5684.1206,8705.512,11148.683,12534.003,10911.888,11322.169,17409.846,22246.846,25369.646,21711.928,16916.02,26117.68,33305.555,38509.69,32403.072,22467.564,34829.543,44340.0,51955.51,42987.746,27979.455,43548.562,55370.145,65708.1,53472.742,8679.290114105746,12456.735163917654,20594.70917836547,20791.8199155452,16428.900866218104,14232.783592764754,21364.175339413414,28693.652462596878,31558.97269769338,29337.428362275175,20519.22699644397,32105.032243546128,48380.59562579652,45609.39435612213,43996.889646242955,23137.199900653675,52319.17631448366,52866.989638269326,60315.6677414787,52314.197346014575,27605.969212391356,46306.50940551933,70751.46483469034,73121.32141721394,69053.12828484808
144,5723.7007,8766.396,11226.421,12622.78,10987.827,11400.707,17531.62,22401.814,25551.234,21862.18,17032.902,26300.436,33537.246,38788.633,32626.203,22622.238,35073.297,44648.547,52336.062,43282.4,28171.508,43853.56,55755.633,66194.484,53837.73,8701.899115303608,12509.949085791774,20691.48417589102,20938.25974106237,16496.731227710934,14324.977057137461,21487.124873425702,28874.267360013717,31774.321981747453,29534.76757523634,20665.681202419844,32354.811395809702,48862.68649171513,46029.69058782205,44311.35184292826,23332.159583040695,52822.01302297198,53324.01478979054,60774.59795166409,52782.774127535755,27781.319903260683,46617.369128963575,71219.34633230777,73589.17209890974,69512.75249717977
145,5763.291,8827.249,11304.248,12711.528,11063.76,11479.225,17653.375,22556.709,25732.957,22012.447,17149.834,26483.197,33768.977,39067.777,32849.312,22776.914,35317.07,44957.06,52716.785,43576.945,28363.49,44158.613,56141.46,66681.23,54202.547,8721.82491419208,12567.454022428878,20783.466991160665,21059.74485970942,16557.53940305486,14414.161834808428,21586.055463233537,29026.078880467412,31942.99564208137,29693.73903427929,20791.368082723744,32574.29684853364,49266.0137592151,46366.92056873632,44577.85038152822,23497.791307677464,53291.91338425557,53704.82493423683,61159.53958448702,53202.55071838025,27952.22865409189,46865.417239955175,71604.30399293562,73917.27137511263,69891.1735242744
146,5802.8735,8888.124,11381.991,12800.229,11139.664,11557.766,17775.064,22711.477,25914.79,22162.668,17266.684,26665.86,34000.59,39346.95,33072.38,22931.547,35560.844,45265.58,53097.746,43871.344,28555.455,44463.633,56527.195,67168.44,54567.27,8747.99158703666,12633.464562117326,20906.670887349483,21207.04739533661,16637.119631905647,14523.810128308483,21711.16449433662,29207.86685086932,32135.60687057527,29887.544657536546,20937.64548761773,32830.00192072768,49751.663632806536,46749.28607942668,44905.781430284595,23725.881082584652,53867.307349528535,54151.2180685809,61617.569482022496,53714.41932170852,28165.986841918628,47167.24037750405,72082.987126546,74359.80797147751,70359.53474850806
147,5842.4346,8948.997,11459.725,12889.024,11215.54,11636.259,17896.846,22866.37,26096.656,22312.89,17383.516,26848.568,34232.17,39626.23,33295.31,23086.205,35804.68,45574.176,53479.027,44165.69,28747.344,44768.766,56913.05,67655.94,54931.777,8779.535065837486,12701.1494467881,21016.697827318752,21358.54657455913,16722.21187463566,14611.54085722282,21824.71554912603,29388.323450001346,32331.622785653795,30072.18798025323,21067.520514808566,33059.12755416871,50228.320792268285,47102.97799065035,45263.06446395832,23949.117723720687,54464.42119791655,54611.13661217365,62095.97233322359,54223.9941194991,28428.130764808706,47490.84493986718,72593.54269045778,74866.05402764998,70884.41930618651
148,5881.992,9009.877,11537.475,12977.761,11291.377,11714.78,18018.557,23021.14,26278.502,22463.066,17500.309,27031.318,34463.77,39905.75,33518.21,23240.754,36048.477,45882.684,53860.457,44459.992,28939.197,45073.863,57298.824,68143.9,55296.273,8805.77835821374,12749.18854127593,21107.25912806809,21488.721219510786,16793.491179786575,14682.208774671042,21923.726597440284,29536.208619996218,32501.89761581869,30221.685769978576,21170.395032965982,33226.525779266136,50619.11065259586,47368.93951830196,45555.05072369975,24146.350211449735,54953.07222037024,54988.80260478875,62502.22908809999,54639.03006818892,28647.881300494377,47758.38150995512,73019.41150874249,75206.4568011074,71313.4483478266
149,5921.582,9070.685,11615.295,13066.422,11367.317,11793.2705,18140.348,23176.066,26460.582,22613.217,17617.123,27214.084,34695.434,40185.37,33741.152,23395.297,36292.25,46191.07,54242.156,44754.145,29131.035,45378.93,57684.617,68632.22,55660.676,8840.189945053107,12808.940359065955,21216.273758385323,21644.65985818406,16878.520096728265,14775.098684939203,22043.50869840154,29714.984578338313,32696.04408930669,30402.272933220676,21290.81284140864,33426.44023584201,51087.11495391766,47685.044965459994,45903.72386499556,24377.537210686954,55553.818048601905,55449.13137284859,62973.49131088865,55140.22685147295,28879.62502949183,48107.40473658985,73512.89903738095,75655.61696047528,71775.98233350083
150,5961.1587,9131.609,11693.064,13155.289,11443.154,11871.737,18262.137,23330.902,26642.61,22763.38,17733.91,27396.781,34926.996,40465.105,33963.98,23549.844,36536.07,46499.652,54624.1,45048.29,29322.79,45684.047,58070.39,69120.91,56024.938,8871.050165993542,12877.292363469718,21322.659530474488,21802.10347022778,16964.23491213984,14870.232864811438,22183.977312344512,29893.285005886966,32889.740469473814,30585.66594310293,21420.360434798833,33623.77438951459,51530.935505018926,48011.377392689355,46227.61146139779,24645.362440925306,56162.09888151172,55891.5241390708,63477.18619736509,55631.603759254125,29073.616607895958,48509.30510435029,74019.91637400404,76185.73218986829,72218.04209521903
151,6000.73,9192.461,11770.811,13244.106,11519.028,11950.238,18383.852,23485.732,26824.717,22913.504,17850.654,27579.512,35158.57,40745.01,34186.773,23704.326,36779.895,46808.15,55006.312,45342.367,29514.52,45989.184,58456.152,69610.03,56389.168,8901.28097813534,12931.046348145203,21406.981759126455,21932.342187747898,17038.033687031486,14948.078125001586,22311.375118215703,30045.274730373734,33053.20547442468,30738.1407866874,21530.431762693435,33783.64282633878,51898.64691101204,48278.67942943931,46500.15321786564,24890.39104829035,56686.235567421,56246.60879337301,63915.91656504157,56024.91348868799,29236.530750595975,48839.9813387335,74443.35933757845,76660.33967831664,72593.2767547322
152,6040.3164,9253.34,11848.598,13333.023,11594.913,12028.669,18505.62,23640.518,27006.795,23063.598,17967.414,27762.258,35390.215,41024.996,34409.543,23858.799,37023.73,47116.734,55388.734,45636.293,29706.191,46294.273,58841.824,70099.51,56753.26,8945.25244998734,12998.70413141611,21510.89481661148,22082.538802204017,17122.856257722444,15028.42129413311,22438.53336551755,30231.545366017785,33251.70003085154,30919.38965192577,21668.229177186757,33995.64459415267,52334.23955113193,48591.54292304184,46810.435354050765,25204.339422885736,57349.61250662881,56667.09250536255,64463.22693894852,56479.93891819028,29462.305303958077,49235.664279634235,74950.33079341076,77185.66477692885,73023.27922741456
153,6079.871,9314.2295,11926.356,13421.776,11670.776,12107.137,18627.395,23795.418,27189.027,23213.654,18084.15,27944.998,35621.734,41305.188,34632.273,24013.234,37267.484,47425.266,55771.406,45930.176,29897.84,46599.395,59227.566,70589.3,57117.27,8992.164964863634,13058.45869783301,21614.33372921409,22222.418400734434,17209.435131781865,15105.471565669219,22564.442707359696,30426.124227041113,33446.00119126745,31102.277586986103,21829.94143236252,34233.14154366581,52766.0650095771,48910.92567419533,47123.97324944833,25529.624010927768,58037.9482330853,57078.564048800385,65027.3306056164,56927.06151176694,29736.778811198034,49671.32493101213,75453.01992753735,77701.13320533888,73455.36250007268
154,6119.437,9375.089,12004.03,13510.597,11746.639,12185.604,18749.162,23950.262,27371.29,23363.746,18200.838,28127.75,35853.277,41585.43,34854.945,24167.611,37511.367,47733.832,56154.26,46223.996,30089.416,46904.465,59613.27,71079.484,57481.164,9033.93493116544,13112.373705608188,21700.914666974437,22334.230978602816,17284.094518803322,15175.847938404146,22666.885647195875,30596.70851887192,33602.18214837355,31249.220813548287,21988.61350464204,34447.29223741041,53131.59523929192,49200.5891535816,47390.06987993537,25801.252584000118,58637.63906194303,57412.74583980692,65477.388141025214,57302.458086467836,29980.70422151272,50039.40899223029,75867.90636355194,78131.31993116435,73812.71266547874
155,6159.0034,9436.008,12081.927,13599.504,11822.481,12264.015,18870.959,24105.008,27553.54,23513.764,18317.55,28310.506,36084.86,41865.81,35077.555,24322.008,37755.254,48042.395,56537.555,46517.773,30280.973,47209.664,59999.027,71570.08,57844.863,9098.437136533143,13177.423025572154,21804.31899498398,22465.89803451832,17378.358405869192,15258.793173908925,22797.274300065477,30798.06278420575,33783.845644672,31419.657421338485,22195.797704121636,34697.32342706559,53562.588707124196,49560.097367178554,47703.42035507091,26124.072611573174,59348.65864239126,57793.78708012548,65997.38875685901,57748.08329069517,30270.499190608985,50451.43227819714,76370.78551842197,78620.85577322866,74229.28277031776
156,6198.571,9496.851,12159.685,13688.359,11898.309,12342.454,18992.748,24259.904,27736.014,23663.756,18434.207,28493.281,36316.332,42146.395,35300.133,24476.336,37999.098,48350.895,56920.94,46811.41,30472.467,47514.816,60384.875,72061.09,58208.582,9171.283638615852,13247.882049203301,21901.618109488467,22597.56238056092,17477.112308807846,15327.206134490985,22927.535753833567,30992.361409453453,33965.19918634618,31588.198613519573,22437.390967810465,34957.52857211447,53990.10914040847,49926.23302736928,48030.42192816841,26460.09331808378,60074.52210614895,58176.58452941259,66533.89547172879,58173.604863851826,30583.991450647856,50882.26699330361,76875.84997739352,79132.68434680387,74647.96071223254
157,6238.104,9557.733,12237.38,13777.319,11974.175,12420.864,19114.55,24414.666,27918.445,23813.764,18550.861,28675.97,36547.797,42427.117,35522.64,24630.678,38242.938,48659.453,57304.55,47105.05,30663.922,47819.996,60770.547,72552.445,58572.12,9235.835436352942,13312.869820757816,21981.756222643082,22709.681727144554,17560.055979207213,15382.533148179224,23028.769766552225,31154.68197774519,34106.49182457723,31731.896657959405,22649.044910937286,35182.712427084596,54347.40175808802,50263.880787524526,48313.72119192322,26750.004330601663,60698.41124450002,58502.77920851838,67005.93770532694,58516.154444194806,30865.520948431273,51243.71801334888,77292.12268500908,79591.28043602913,74993.52319174688
