Frame,GT_1 mm_R1,GT_1 mm_R2,GT_1 mm_R3,GT_1 mm_R4,GT_1 mm_R5,GT_2 mm_R1,GT_2 mm_R2,GT_2 mm_R3,GT_2 mm_R4,GT_2 mm_R5,GT_3 mm_R1,GT_3 mm_R2,GT_3 mm_R3,GT_3 mm_R4,GT_3 mm_R5,GT_4 mm_R1,GT_4 mm_R2,GT_4 mm_R3,GT_4 mm_R4,GT_4 mm_R5,GT_5 mm_R1,GT_5 mm_R2,GT_5 mm_R3,GT_5 mm_R4,GT_5 mm_R5,Ours_1 mm_R1,Ours_1 mm_R2,Ours_1 mm_R3,Ours_1 mm_R4,Ours_1 mm_R5,Ours_2 mm_R1,Ours_2 mm_R2,Ours_2 mm_R3,Ours_2 mm_R4,Ours_2 mm_R5,Ours_3 mm_R1,Ours_3 mm_R2,Ours_3 mm_R3,Ours_3 mm_R4,Ours_3 mm_R5,Ours_4 mm_R1,Ours_4 mm_R2,Ours_4 mm_R3,Ours_4 mm_R4,Ours_4 mm_R5,Ours_5 mm_R1,Ours_5 mm_R2,Ours_5 mm_R3,Ours_5 mm_R4,Ours_5 mm_R5
64,2923.045276939755,3853.9291690585237,4682.032983075645,5680.031996533036,4733.840259316014,5835.245413293491,7701.998058366894,9365.188817654058,11423.25777827463,9433.65447028939,8737.15494578603,11544.943882662365,14057.361383217994,17229.344067501836,14100.3775969998,11628.866739563804,15382.479572183867,18763.041128967496,23098.958876349083,18734.705112085034,14511.42228814151,19214.620348976165,23481.07808380478,29032.808840680522,23335.747142419812,5660.278909752082,7370.806549359186,10564.113788454626,10840.992956161661,10435.725999848122,8083.346038556432,12683.6245459714,13949.045888345674,16660.53733635471,13921.485060757775,11120.388589144046,14762.887669612392,21751.099323692644,20702.339921307037,20949.419690633487,11565.081868965985,23256.496611267907,23849.31157956471,26602.487851594207,24003.311128751262,14464.345163937638,23825.280399476724,33067.37074519932,33755.37215072625,32799.995730042785
65,2968.634853188173,3914.133202781058,4755.271380615278,5769.335051144616,4807.554944439896,5926.0601659169015,7822.202013186695,9511.721047496932,11603.72339595036,9579.96432773662,8872.914831349768,11724.96175319571,14277.69331059379,17503.10892784018,14318.387598911388,11809.297524516125,15622.123731052778,19057.42343388047,23467.913274376162,19023.28578578219,14736.225269827095,19513.799391570206,23850.274977149063,29499.120432989042,23693.737497181486,5730.229362701671,7455.506673204073,10764.705192626076,10936.011984258294,10559.140580102687,8214.801848764113,12837.312190797471,14163.406766356296,16884.631963801676,14111.696150805144,11270.811225098536,14935.129014810522,22038.736649728828,21005.597434750278,21246.709433626216,11759.060279136329,23615.63756187099,24240.18370581702,27056.784363159615,24406.339723716013,14678.406529936088,24172.12621364447,33553.920529576746,34324.894873942605,33306.470047859046
66,3014.2133593621766,3974.2976443170455,4828.307297582087,5858.562401062845,4881.196500929234,6016.916874344216,7942.3407760697855,9658.12656927994,11784.28678334684,9726.246360358846,9008.651874526235,11904.96861210824,14497.947800982658,17776.98350633682,14536.27549990577,11989.660342356494,15861.811835377343,19351.8857885887,23837.229749035298,19311.65521842543,14960.944971822351,19812.894494672393,24219.588562116256,29965.86352543538,24051.55947706099,5806.0560263682,7559.154544033157,10960.584403314419,11031.104301269761,10667.066236590705,8332.331494269836,12994.871077779075,14383.348385951327,17110.575023365443,14294.910052586854,11415.91845691369,15115.323282898347,22321.745144332417,21315.651606575404,21547.005016158833,11913.191861213376,23985.654368837117,24617.194294643206,27522.7856966691,24806.090982356352,14878.92438536633,24485.843664922457,34036.09927114192,34856.24073986426,33855.32997939136
67,3059.7874756308606,4034.4590248174827,4901.480303199029,5947.881377727918,4954.872891972135,6107.72291152113,8062.483347854064,9804.572483974442,11964.874376636277,9872.53757105814,9144.38626514273,12084.954061561939,14718.216627726291,18050.981094270035,14754.118790335504,12170.07144016517,16101.44131335512,19646.409721240838,24206.70841098944,19599.981151724423,15185.64484566568,20111.959254506324,24588.79585189472,30432.972912731468,24409.140917909768,5863.185993041111,7631.330301799096,11116.362420664333,11088.950395998665,10716.039535058479,8424.54841698466,13127.546527284123,14572.570700358312,17302.01978113212,14466.467132696356,11528.299872861477,15277.207456824437,22604.27427132189,21647.94683619336,21825.81265727694,12046.22428997274,24322.98667820944,24936.11929845791,27956.99431314547,25167.765243640915,15006.140469968323,24740.043992769828,34427.42742163008,35262.204598406905,34324.44829774486
68,3105.3586565774617,4094.601476586284,4974.698451665421,6037.164993765058,5028.569268866461,6198.509507586122,8182.644757659678,9951.064505784878,12145.641930832833,10018.746554338693,9280.093033391666,12264.902001227956,14938.706820682224,18325.024224147415,14971.86956114363,12350.386523641844,16341.06900246859,19940.907950073648,24576.40572691129,19888.13273618647,15410.27633011061,20411.04558945412,24958.272710902547,30900.415426355405,24766.602339812318,5930.68736963096,7700.167317725614,11292.532732497468,11160.319938079056,10770.646078116964,8523.393977407952,13279.771335943777,14818.819500579637,17522.914871006033,14684.671691361227,11654.046359392985,15464.479115044205,22986.0141102308,22063.933489692074,22175.27525941042,12187.47879924729,24744.780920598085,25310.885553902994,28500.99166119899,25602.49975632217,15135.337738788141,25047.430538199675,34877.08840360857,35772.06522974883,34826.82910741722
69,3150.964883857202,4154.771344020137,5047.851090376141,6126.48271969781,5102.228533080188,6289.317701899752,8302.835258865856,10097.588553153215,12326.388862460126,10164.932007820275,9415.811158763445,12444.880480219726,15159.128878691872,18599.343254073196,15189.560128864932,12530.668983613392,16580.639750316273,20235.413403331397,24946.46704438712,20176.163284353373,15634.838478507601,20710.078186526036,25327.621754288404,31368.307241344733,25123.78848988759,6013.784160648785,7773.115774024309,11462.107271040411,11235.072888369223,10831.176139758825,8635.558345257718,13459.708282544321,15039.07358668467,17758.440746556756,14916.795285857763,11794.7722424815,15645.157036770708,23358.906178555455,22502.39230331764,22522.059623935915,12338.257630306289,25201.91772649323,25704.349671858155,29026.722891456986,26003.12469772143,15287.00420811359,25298.30758529572,35323.59060044016,36279.489718107056,35320.886803920315
70,3196.496075147302,4214.8819084409015,5120.942311338775,6215.789256822765,5175.903766261051,6380.061833313633,8422.93494262285,10244.074996868296,12507.170257370151,10311.09258777306,9551.473011633072,12624.823107172717,15379.66376878814,18873.72329624366,15407.158274011435,12710.95508200163,16820.237502744883,20530.051572061155,25316.595252090443,20464.08027108826,15859.340099421097,21009.103831752203,25697.060137828234,31836.614864306728,25480.789540572936,6090.4970388502115,7844.310049028389,11610.449200619798,11303.65540691002,10872.91810668104,8736.952967545329,13597.263065297999,15195.248044040962,17966.78564571153,15104.226609139892,11907.03743407957,15799.182159828604,23681.318252966674,22894.416018157597,22794.646657806534,12482.228273789302,25602.20000479763,26041.300762615803,29487.085198350673,26345.584339556324,15411.714650461561,25561.565388426097,35716.86036575777,36701.60091635442,35703.92043449048
71,3242.069294885941,4275.112617802184,5194.162401354451,6305.207670345798,5249.500672344101,6470.849554542123,8543.120073035669,10390.589668826944,12687.937391257943,10457.236771583455,9687.121225329525,12804.770031803135,15600.201551950831,19148.24529797351,15624.71045982508,12891.148182279916,17059.742995412154,20824.6738191387,25687.21335936478,20751.802324106946,16083.781976503285,21308.012961428834,26066.613484640522,32305.24277097286,25837.58124057986,6183.695976461415,7917.414573236318,11797.27052598432,11408.61021056925,10948.522939292337,8881.630263690262,13767.503630821988,15379.887074913919,18248.015714153287,15349.210073731028,12027.476344935392,15991.64241017897,24077.949086899083,23369.39541398193,23112.64466410673,12638.922337309317,26069.795817217673,26448.580372372056,30053.455557934507,26746.154469934234,15573.526871834632,25906.017466147998,36190.75939605848,37244.90106258017,36179.74140711913
72,3287.6558575875674,4335.267386483861,5267.336474911816,6394.488037282712,5323.18241066612,6561.624518343538,8663.208831413805,10537.111437833335,12868.99132563522,10603.36354611579,9822.726758137513,12984.622854514773,15820.75734604218,19422.970830013644,15842.210815912913,13071.329129532402,17299.34885394204,21119.72507963433,26057.921112284897,21039.45932720833,16308.184716639722,21607.004362357053,26436.23320960267,32774.22906667253,26194.38144878201,6283.658843894581,7992.080639599403,11982.204963137588,11535.402582353057,11032.286401822892,8993.167505804728,13971.481689851324,15573.416447302081,18538.048651580848,15565.776875091395,12166.765920549218,16193.023090682946,24449.990086112757,23846.167455428636,23417.44434156524,12788.451242207744,26516.10365351516,26859.405582646545,30602.576397268294,27052.91364562201,15717.474365304397,26267.246694906906,36657.51217369311,37806.28008867919,36641.492459883
73,3333.213384031996,4395.412201237995,5340.4960112096705,6483.957962529458,5396.738065647146,6652.3786196717365,8783.36190412552,10683.66643830673,13049.962622857123,10749.443272534763,9958.334989513414,13164.541356039768,16041.360606475317,19697.73624549636,16059.581393712211,13251.40536874549,17538.78715060918,21414.804009838554,26428.8308698658,21326.911865992948,16532.591608526374,21905.874096229138,26805.97256223746,33243.768717263694,26550.969206971495,6353.8793232453,8075.272175342302,12127.709470878899,11665.014014167977,11098.112358148763,9079.562565235085,14137.28945715759,15738.34089235703,18728.717806827655,15728.76750629998,12298.417212258135,16415.809572660462,24749.175279725816,24247.099339402223,23672.203728530312,12906.624833065633,26888.232805459156,27199.290061557385,30986.00964809542,27258.953968484344,15854.382681427242,26552.82913470964,37059.21603729101,38340.03312096031,37027.23332436884
74,3378.7682844464325,4455.602910426957,5413.588430162177,6573.302934963522,5470.336991392819,6743.0809189403735,8903.495193621695,10830.34830855228,13230.931197537397,10895.410762728563,10093.89937119352,13344.360475523179,16261.852091182984,19972.748911065366,16276.880818029944,13431.538721160092,17778.25763372249,21709.86405517325,26800.07301755754,21614.273544642692,16756.876430265937,22204.716375092205,27175.970998273653,33713.490581957936,26907.328214461875,6420.451423014453,8169.8147773828605,12310.431423470383,11831.992445346026,11176.601244176265,9185.533049473539,14324.89799618948,15930.654792189944,18888.872592434007,15937.01293423311,12428.051665526591,16699.224097591446,25092.7218288102,24686.986530121394,23988.233991687997,13036.416532970432,27358.906207495704,27611.91003002337,31466.501803785588,27552.569438718776,16031.574194669523,26912.355808958066,37563.215799270474,39107.44546570793,37522.161759180875
75,3424.342079578271,4515.7579734453375,5486.799188917876,6662.71481729886,5544.012640974565,6833.840199989394,9023.606933385385,10976.808693423387,13412.046227635396,11041.4542515395,10229.419135348917,13524.31149939583,16482.461763085397,20247.815570667048,16494.100465552747,13611.628842084363,18017.675679667183,22004.997388597752,27171.52849600822,21901.56793894641,16981.081074718724,22503.55604788169,27546.109285899314,34183.706208459924,27263.533221664777,6489.716374837026,8270.135597426459,12500.810067264641,12007.678545903424,11259.89321329361,9290.479216213407,14511.441908958162,16127.971286331729,19021.25504598227,16141.281153650089,12572.619211903497,16948.62376954533,25458.42748043608,25096.000955190822,24305.977316363565,13186.734030891814,27770.71306201549,28023.466847246968,31920.290009061835,27944.683776102393,16109.129786213114,27187.556006783543,38093.13577394181,39601.76066862626,37998.982914467524
76,3469.9203796864012,4575.892743252202,5559.964808123228,6752.168120440315,5617.5617806244545,6924.572392916322,9143.72449212542,11123.428299007872,13593.194238438029,11187.474519991418,10364.994458660403,13704.121680945173,16703.089416001232,20523.104039516198,16711.31316750064,13791.673662849702,18257.090411833487,22300.11733984738,27543.161625095014,22188.64702978961,17205.258498744708,22802.465332739688,27916.250549023443,34654.37827039962,27619.51832626658,6540.349264160693,8367.737242749854,12658.559168075086,12136.11075755238,11327.730818997963,9377.49326701629,14651.210217842896,16307.40065082519,19121.7793360854,16289.655172004504,12656.204246054447,17150.695883114924,25784.747528296222,25435.42082053208,24545.37467354423,13281.770092597428,28091.206490260327,28386.34415312264,32269.829568583606,28263.784596308975,16207.36064647312,27424.884608165656,38514.323027526545,40156.21142618649,38375.52403516233
77,3515.4429568993164,4636.01929440479,5633.08726537042,6841.551646480222,5691.191914056405,7015.312856386664,9263.896547211443,11270.100976478592,13774.355102691248,11333.409241482928,10500.487288983604,13883.959090037602,16923.67011102517,20798.4227884163,16928.425421365046,13971.65550547149,18496.515038780537,22595.300781539612,27915.17050259087,22475.638592836523,17429.402451820257,23101.246227937332,28286.395073371794,35125.285475753524,27975.27604391401,6589.567333608864,8462.533422272329,12844.089055983464,12263.537535091988,11414.221956357387,9474.166228314878,14813.021214075226,16523.53150033171,19294.3054117559,16463.380407802873,12771.842009972379,17447.091104941384,26193.31381040993,25786.772316357103,24859.040942907624,13434.231441741265,28511.98154964376,28832.114046768773,32755.424325873784,28674.68536272198,16331.251619690081,27733.235509351132,39020.48009205313,40719.95720397839,38857.860160462056
78,3561.0262611043977,4696.207400069668,5706.243309329485,6930.95481634613,5764.7965744538715,7106.0387768459705,9383.949055512003,11416.69560354486,13955.72225836023,11479.354386067675,10635.954083357374,14063.826624311385,17144.331532943892,21073.899878387754,17145.426183356063,14151.60350098285,18735.932934390603,22890.502546954867,28287.519652835355,22762.415351754495,17653.530011408024,23400.161828152555,28656.567283221324,35596.574705021725,28330.817132283773,6649.496146326082,8534.355915635362,13028.45817189516,12400.036195920695,11497.874707975143,9552.088228180895,14991.871913359211,16742.73786724751,19486.280228535874,16669.23988086213,12889.74066000689,17787.763328096215,26607.77905178569,26140.808944393066,25167.945690780336,13645.744893435245,28925.602118111852,29288.537506327662,33276.55691262282,29121.656615975127,16427.987433878752,27984.314979434937,39514.62318222789,41068.26405626354,39297.048101891865
79,3606.559204140904,4756.413330886189,5779.366787922956,7020.5120892994455,5838.406405219134,7196.745861258364,9504.07075248045,11563.209731505201,14136.970385651419,11625.24068782042,10771.404932476997,14243.629208248507,17365.038945048476,21349.69453592852,17362.382475652765,14331.573157283154,18975.240173418737,23185.80674061798,28659.97695312208,23049.171993387557,17877.601348680102,23699.004304015438,29026.81466027899,36068.424554558835,28686.218578813343,6702.4681860853125,8585.732948344632,13167.195516329171,12504.700534281346,11575.011352882477,9635.091384936375,15089.3442063756,16915.628744185393,19649.827499680112,16847.655616231317,13006.524365322373,18054.06066889594,26963.892235633946,26418.803332144813,25465.902875805372,13900.664514398124,29236.612772865385,29640.912855046998,33705.2247917516,29523.839258800566,16570.316356217656,28206.159050872935,39946.10277685392,41426.97289807875,39653.55890306272
80,3652.1052342163175,4816.523481345352,5852.644742113321,7109.954546866431,5911.9637722806,7287.414958347231,9624.215184103326,11709.916561614484,14318.504147556234,11771.09356647202,10906.83947663575,14423.51456473864,17585.786526788503,21625.43372552489,17579.266922830408,14511.42228814151,19214.620348976165,23481.07808380478,29032.808840680522,23335.747142419812,18101.559893577174,23997.80265602057,29397.289047660448,36540.5510773119,29041.296116534897,6750.711506280011,8631.594401596323,13291.003723089525,12623.30362859254,11658.504580543844,9729.73891609554,15126.575634331452,17110.272898107723,19840.62035235626,17046.420061225617,13119.425025292396,18347.397935612076,27333.03263988532,26755.052925658143,25819.557127011747,14190.630328471343,29674.74657496346,30066.917627415598,34173.38630634891,30051.694349591817,16708.679270528915,28384.70197999001,40421.75908159119,41952.190612259976,40074.88646366124
81,3697.595381114088,4876.624596547127,5925.678468936806,7199.421815144426,5985.469680488605,7378.075030283201,9744.219291323856,11856.547562981135,14499.935056741366,11916.86862783603,11042.251351258596,14603.32640669795,17806.454792908688,21901.392313582044,17796.051542049183,14691.311493586212,19453.965644715016,23776.487480549207,29405.78696870565,23622.22437112064,18325.514294385677,24296.58487134237,29767.758296391643,37013.04963481548,29396.269101795588,6793.546384255796,8661.849926919682,13371.059950194256,12734.16315380857,11717.9502138087,9802.127351119063,15202.745033573034,17284.09901423399,19993.62711644587,17222.027169730805,13238.48858275136,18582.296129615544,27559.05150217864,26970.87521154475,26103.33612362543,14341.693164108765,30051.66340769705,30422.74088612521,34449.132248163245,30407.141659880945,16879.96041731315,28649.20534385292,40778.491787997715,42367.57075377503,40412.25227638311
82,3743.166279444991,4936.790676479953,5998.988802821554,7288.98246789576,6059.055778365186,7468.77579981637,9864.30228279774,12003.070871556274,14681.53949208186,12062.704896943274,11177.666358207929,14783.170968597806,18027.264662681042,22177.569539714656,18012.783419389936,14871.086032236062,19693.28618381403,24071.89283311897,29779.106482071747,23908.477360068257,18549.35448418545,24595.39949218345,30138.16777980348,37485.88689509913,29750.998154756304,6860.267799157407,8689.435077757125,13456.781914626905,12887.484682848422,11804.335435765375,9881.98525869493,15297.580436101329,17493.175689234882,20169.138780708,17434.30248541077,13351.971777374547,18807.522105131302,27833.83859978279,27233.378435091792,26440.952924150613,14401.880646811076,30471.693500653062,30845.88012808768,34812.68637241414,30709.15522412486,17053.936600803117,28868.609562501333,41251.68971566816,42920.84308614248,40812.98940054297
83,3788.720568978099,4996.926197507501,6072.08908330016,7378.515009451427,6132.60182120424,7559.424692712399,9984.41842121863,12149.779207853822,14863.013265622376,12208.434463800702,11313.032890281613,14962.887226145956,18247.846196270053,22453.769752986278,18229.472615011786,15050.831654657872,19932.489771313598,24367.271854650815,30152.676495687712,24194.656001996784,18773.1958606323,24894.183434789815,30508.704167589513,37959.207952477016,30105.59200109142,6868.382411399777,8717.952440759549,13539.917038644779,13028.24781317151,11903.019007430548,9962.584556347405,15324.300899391328,17726.953840392336,20378.26690396678,17714.37970372917,13448.74696826394,19016.720927033883,28138.929738378152,27508.90697019805,26735.539990618465,14491.208476967287,30890.336596604142,31220.937449781664,35207.4971788608,31063.376319102357,17285.86483420438,29095.482856131977,41757.38991775644,43521.423779613746,41186.45817439249
84,3834.2349786808736,5057.091515996357,6145.247933858083,7468.121112688399,6206.1275102981635,7650.085637190448,10104.509638642521,12296.453521562775,15044.664902520271,12354.18321278055,11448.426122162931,15142.720162503221,18468.657078160606,22730.130955594384,18446.060504096895,15230.562745891431,20171.79218467564,24662.70696118299,30526.42761016836,24480.646054457233,18996.941808107586,25192.91778697346,30879.333971245534,38432.95257995367,30459.897548349643,6848.790561576541,8730.673873531672,13610.829528757227,13136.153672613971,11971.861777692575,10043.157731253965,15409.329435730931,17931.202214192203,20576.885065047463,17928.843993617575,13509.23079681743,19156.545004997126,28411.44166664985,27725.72834273807,26949.644444979393,14599.203827911842,31241.495700756303,31533.960792733516,35507.28459444217,31299.09771671599,17502.01078988314,29290.700636886977,42173.95942443538,43977.825547684246,41515.52893710246
85,3879.764862635485,5117.2466577768955,6218.428390137219,7557.597770503874,6279.673196591415,7740.764282490656,10224.50140633337,12443.100743098075,15226.372457912401,12499.86784642106,11583.75065162207,15322.494122347662,18689.475545141606,23006.760943100726,18662.556924508284,15410.27633011061,20411.04558945412,24958.272710902547,30900.415426355405,24766.602339812318,19220.63171750151,25491.675172421503,31249.953070051935,38906.99746375468,30814.01053305876,6831.151476883771,8736.44235794088,13696.78821810405,13239.895936359047,12039.141669659699,10165.226552261423,15641.16112098356,18174.184480499083,20828.969369810515,18119.95716031532,13559.523961069148,19320.669406979603,28743.54907406587,27971.241071473978,27274.589418738426,14645.654327206861,31467.564753783055,31940.487082786087,35807.35832867912,31581.56019604145,17692.63313467824,29650.979413004046,42677.177049049475,44492.38773583123,41940.202733398146
86,3925.30350328555,5177.390331563332,6291.64203551738,7647.181003130503,6353.178600232605,7831.382795396659,10344.5831471656,12589.769324239482,15408.177195631939,12645.533914365154,11719.09553621069,15502.32065961774,18910.277327322245,23283.447832341386,18878.97541660931,15589.924101493858,20650.293818819348,25253.762724142445,31274.721812496166,25052.35412402116,19444.325246663142,25790.405311525385,31620.612575254258,39381.40468517302,31167.901817812894,6823.497922777539,8738.175029893064,13789.567617418716,13339.275364913396,12113.0707493067,10281.972408020934,15885.464104835104,18398.217366243305,21068.279135023597,18281.15577893752,13598.042133206385,19497.543795160247,29070.684572193302,28199.544740865815,27554.52046368159,14679.370430316703,31761.93352386336,32368.130638906743,36132.52386486794,31905.67469037835,17945.079724905772,30081.41471204542,43164.902875581116,45022.13871480621,42373.05753698515
87,3970.8441058567946,5237.527692953674,6364.756027737788,7736.70323236184,6426.677186204598,7921.98596471899,10464.697461845219,12736.432971020846,15589.992351342535,12791.112301493771,11854.368585066424,15682.032275501006,19131.02451813341,23560.183045606667,19095.353808864926,15769.517845764716,20889.489997592947,25549.24637127619,31649.219355245423,25337.98272383059,19667.91516410113,26089.03333719544,31991.41914142616,39856.18596561477,31521.723558336198,6832.455889696064,8723.558441658548,13881.902556920555,13401.329396129315,12163.442513031912,10426.88869938539,15998.087724350853,18572.050405931685,21240.027348725223,18445.153901880243,13607.302716608658,19617.95788900718,29351.133730623802,28379.814635652077,27735.623155091853,14718.728444828514,32074.558432970545,32727.11269779733,36435.40006112211,32185.98361801317,18149.93666793381,30418.706681521526,43594.370288217324,45396.28010357989,42713.51635736821
88,4016.3487588764465,5297.701503026255,6437.928443563081,7826.485742930404,6500.227795008992,8012.6112929683295,10584.709104304924,12883.161574931688,15771.929529504216,12936.74908375442,11989.660342356494,15861.811835377343,19351.8857885887,23837.229749035298,19311.65521842543,15949.128152523466,21128.71111399823,25844.91266536215,32024.014500001493,25623.50996722561,19891.40284561881,26387.669150537164,32362.311316875628,40331.48087939486,31875.221620993278,6880.630116958416,8753.79803827342,14016.00905900592,13470.387057040974,12205.910067715868,10570.403830379773,16128.10203183831,18756.661568864703,21483.12911142614,18642.752809056543,13644.816386414608,19769.405422481475,29698.221563308263,28635.37268110426,27991.303753504035,14796.853211954636,32492.782949833818,33180.25970730274,36842.885826801714,32486.41561548853,18291.571586981907,30719.299336937078,44130.658911246675,45906.61822676962,43122.1117155557
89,4061.8543386675883,5357.778197552043,6511.095891209225,7916.09763116147,6573.694357898849,8103.1939289114025,10704.761560448847,13029.758282272382,15953.848299589585,13082.273946319076,12124.959625628668,16041.520593633997,19572.76538065094,24114.354729568862,19527.873182897318,16128.648867857893,21367.875060422448,26140.545871983286,32398.976882074385,25908.954330491233,20114.94005014606,26686.279335946892,32733.18327190485,40807.081566748835,32228.80322583371,6947.634782128333,8800.922611020927,14162.450524913093,13533.948694997347,12243.311556766219,10684.374633016187,16233.808365980856,18961.191421733623,21761.642492776453,18883.757394610213,13737.763459395412,19924.539484125464,30046.71196236668,28911.62402031249,28248.970423459377,14911.040785906944,32923.89742232215,33590.946469828836,37266.85539404754,32813.43776567346,18545.161722085042,31043.056658746893,44704.22951914335,46563.56678518351,43646.572554079095
90,4107.383760281408,5417.9275862094855,6584.2711174596025,8005.690004290542,6647.206021233639,8193.826910156375,10824.816286295156,13176.573656786517,16135.91283463042,13227.85625871351,12260.231844888041,16221.28591668019,19793.598388522933,24391.618842157037,19744.083004237193,16308.184716639722,21607.004362357053,26436.23320960267,32774.22906667253,26194.38144878201,20338.490261274193,26984.777913807473,33104.08752470244,41283.01127072651,32582.223037341617,7014.030720858232,8860.513462949075,14289.53777403341,13598.465073822248,12292.262662545163,10775.8884049664,16378.81195052472,19111.070928714078,22029.18593085353,19097.803882890556,13866.400844343507,20024.92757587762,30327.643675298565,29124.420926035986,28499.07330463531,15017.435693797286,33212.04339848464,33899.90816601643,37630.4243521161,33068.89102541962,18775.591079737645,31312.385157700828,45148.11627513724,47016.219509304756,44177.753860845434
91,4152.907952550793,5478.068254505081,6657.453993995789,8095.293128990075,6720.667863157062,8284.352586148558,10944.802448273547,13323.322012978251,16317.944818563103,13373.296693049822,12395.449577429266,16400.961523861508,20014.50188552051,24668.868347216456,19960.127713640006,16487.72679069036,21846.12231895465,26731.911814842708,33149.81776819284,26479.686656497954,20561.93324121048,27283.330683080847,33475.074277209875,41759.36117894895,32935.39223571784,7109.456776418194,8955.370452564553,14446.21448317554,13677.82328164802,12339.537345261226,10896.242761181345,16558.978010035153,19339.080542800813,22295.700542588227,19341.021423517028,14016.997222042239,20156.499965816383,30659.33383821209,29388.813956845595,28788.54226707389,15176.771104559331,33568.18846830939,34253.75929219981,38071.60051913582,33403.777710128095,19019.094263029547,31651.200667772595,45682.93559842134,47548.92778289705,44808.104048010086
92,4198.394119346356,5538.231602421389,6730.575341337946,8184.974234814535,6794.145996684569,8374.94282286696,11064.88924742154,13470.17298748996,16500.213162125383,13518.797414521716,12530.668983613392,16580.639750316273,20235.413403331397,24946.46704438712,20176.163284353373,16667.14349487599,22085.200764767975,27027.931762889264,33525.5769963281,26764.84796622123,20785.356200556693,27581.8959847519,33846.14833842952,42236.106480458955,33288.566771844846,7199.689772221612,9056.92464750148,14614.64774880178,13744.611117031047,12399.228359118059,11036.656483515675,16717.57947993784,19587.379256255866,22533.69082929248,19584.90424273211,14168.25470218958,20357.140887289013,30994.93136602354,29692.87958915515,29090.75445297446,15292.99057917142,34004.989813582026,34615.43940950826,38508.29405902531,33693.13414473115,19163.438500101132,31996.339022313263,46244.60095889721,48152.96031523036,45466.5718314436
93,4243.941839051143,5598.323847690764,6803.71672297089,8274.685312462,6867.611509696696,8465.506937019813,11184.928558493373,13616.877476257616,16682.395528520832,13664.192575971178,12665.890027678803,16760.30244310698,20456.428353464744,25224.05141768534,20392.09218432175,16846.558356351525,22324.312018112556,27323.995243641435,33901.58519627331,27049.861265737705,21008.69484906765,27880.296739147292,34217.190829243606,42713.14336889419,33641.52031967289,7271.935795768443,9150.678107143849,14764.816320780063,13824.58514934506,12461.138453055992,11128.396116137223,16827.593740155837,19788.85988402805,22720.118936299787,19817.732330620853,14288.793426942475,20586.860108296187,31273.724160084952,29953.77289778682,29348.142648083234,15381.077059107902,34378.983287385665,34940.966939238984,38866.9610793941,34041.80666580156,19328.93454271374,32335.870422614553,46679.209920706424,48693.01568207624,46023.997142759574
94,4289.459742108362,5658.452717480879,6876.921709122244,8364.35713652014,6941.071062224857,8556.058826766093,11304.937309202794,13763.69121209944,16864.62267742073,13809.615432411952,12801.04974129295,16940.008061534678,20677.435760764998,25501.82513741074,20607.92855794427,17025.922924817412,22563.32439896413,27620.070614474353,34277.86121232749,27334.71950259933,21232.023865984316,28178.776593311293,34588.321193712385,43190.73319173578,33994.27421415363,7343.533815853562,9271.095938856253,14937.198620907318,13944.55294698815,12550.152938612691,11239.469876085579,16989.56911119522,20021.827015775918,22964.183457313542,20089.971238027138,14464.885776596844,20932.671747963268,31611.02118623918,30324.763579903803,29696.781441986695,15548.20335639557,34745.88526568569,35259.38855081887,39347.93182707889,34537.2902216794,19650.183539497346,32676.026623972597,47133.12544397395,49391.56902402097,46715.442546809885
95,4334.9534672433,5718.580352774733,6950.116328943903,8454.095696392305,7014.490379679303,8646.588592490005,11424.950408428622,13910.623360869638,17046.89360889623,13955.011188409184,12936.199427669055,17119.63010587392,20898.48326997701,25779.798681193104,20823.72512869545,17205.258498744708,22802.465332739688,27916.250549023443,34654.37827039962,27619.51832626658,21455.251064114695,28477.203397390927,34959.486881148965,43668.68574181005,34346.79370546334,7399.096815543114,9407.018378115315,15102.507387125612,14081.09124644147,12633.780751755285,11323.67850494573,17100.754142235768,20264.993684502955,23211.5755054969,20308.968374764496,14607.123336672114,21223.351105079055,31953.847281725408,30671.47717092986,30047.527088035826,15636.670482917936,35088.07248839432,35587.75657716233,39814.651478231885,35048.23614116269,19826.81848763707,32922.941826407114,47648.23941580738,50078.16032323697,47288.03155108222
96,4380.442710014659,5778.752099437293,7023.215958672194,8543.839272169458,7087.97426210909,8737.15494578603,11544.943882662365,14057.361383217994,17229.344067501836,14100.3775969998,13071.329129532402,17299.34885394204,21119.72507963433,26057.921112284897,21039.45932720833,17384.553191799394,23041.498853872246,28212.29170306281,35031.055269656026,27904.10148451791,21678.45506989616,28775.62223881388,35330.73076576192,44146.9364147243,34699.14330316694,7435.221509445428,9509.338436366928,15246.30701769667,14193.173444417967,12694.872997535687,11341.978233592596,17128.141807439984,20480.57222333764,23394.11051747185,20473.859990984503,14693.144749824383,21465.10516705674,32235.50216757625,30944.03697678546,30297.030879473805,15713.928848972784,35401.449207441,35874.255833384246,40207.05154818846,35480.51534249984,19953.13461396968,33121.48530905131,48086.85577473309,50530.18115897543,47843.7608972545
